name,price,first_name,last_name,above_100
Tammy Jimenez,158.2122966,Tammy,Jimenez,158.2122966
Jacqueline Roberts,72.44160908,Jacqueline,Roberts,
Cory Johnson,269.9879659,Cory,Johnson,269.9879659
Gina Smith,204.1249301,Gina,Smith,204.1249301
Andrew Young,23.8482133,Andrew,Young,
Christina Cooper,242.3345351,Christina,Cooper,242.3345351
Christina Dennis,255.2324987,Christina,Dennis,255.2324987
Jacob Lambert,248.378095,Jacob,Lambert,248.378095
Tracy Terry,267.3449415,Tracy,Terry,267.3449415
Alex Andrews,141.7399622,Alex,Andrews,141.7399622
Steven Gonzalez,258.2164079,Steven,Gonzalez,258.2164079
Derrick Knight,257.900432,Derrick,Knight,257.900432
Julie Reyes,27.55699188,Julie,Reyes,
Pamela Haynes,145.3154059,Pamela,Haynes,145.3154059
Wanda Lewis,267.6969401,Wanda,Lewis,267.6969401
Joshua Parker,297.617291,Joshua,Parker,297.617291
Amanda Parker,289.9987756,Amanda,Parker,289.9987756
Charles Williams,264.8310267,Charles,Williams,264.8310267
Cynthia Mclaughlin,279.6807375,Cynthia,Mclaughlin,279.6807375
Nancy Anderson,257.8418824,Nancy,Anderson,257.8418824
Natasha Simmons,147.8452377,Natasha,Simmons,147.8452377
Kaitlyn Hoffman,180.6350853,Kaitlyn,Hoffman,180.6350853
Todd Gutierrez,84.06291547,Todd,Gutierrez,
Olivia Allen,73.11528541,Olivia,Allen,
David Stewart,33.31203541,David,Stewart,
Joshua Ortiz,228.8452035,Joshua,Ortiz,228.8452035
Valerie Fitzgerald,13.03466784,Valerie,Fitzgerald,
Ryan Herrera,39.37595375,Ryan,Herrera,
Anthony Matthews,295.2262615,Anthony,Matthews,295.2262615
Kenneth Hayes,182.0594573,Kenneth,Hayes,182.0594573
Wesley Rogers,226.5334433,Wesley,Rogers,226.5334433
Andrew Kirk,75.64498723,Andrew,Kirk,
David Evans,131.532827,David,Evans,131.532827
Maria Torres,177.4915629,Maria,Torres,177.4915629
Maria Young,248.5192117,Maria,Young,248.5192117
Melissa Vazquez,187.7734703,Melissa,Vazquez,187.7734703
Alexander Hensley,267.8714083,Alexander,Hensley,267.8714083
Amber Floyd,250.2248985,Amber,Floyd,250.2248985
Jennifer Stewart,142.7007353,Jennifer,Stewart,142.7007353
Amanda Smith,101.2162787,Amanda,Smith,101.2162787
Adrienne Clark,11.08950969,Adrienne,Clark,
Danny Hernandez,22.8441679,Danny,Hernandez,
Sandra Martinez,148.446361,Sandra,Martinez,148.446361
Rachel Hill,111.382329,Rachel,Hill,111.382329
Kristen Williams,23.02556071,Kristen,Williams,
Chad Griffith,270.6111799,Chad,Griffith,270.6111799
Andrew Dunlap,59.51185025,Andrew,Dunlap,
Brooke Mueller,192.643306,Brooke,Mueller,192.643306
Donna Hooper,202.9012912,Donna,Hooper,202.9012912
Ana Quinn,156.9921087,Ana,Quinn,156.9921087
Parker Jones,140.9024855,Parker,Jones,140.9024855
Rhonda Baker,18.2293549,Rhonda,Baker,
George Beck,126.4042022,George,Beck,126.4042022
Nicole Krause,231.4842066,Nicole,Krause,231.4842066
Steven Martin,224.3757179,Steven,Martin,224.3757179
Edward Little,272.4560779,Edward,Little,272.4560779
Joel Erickson,184.4242761,Joel,Erickson,184.4242761
Matthew Ross,173.3761679,Matthew,Ross,173.3761679
Mary Barrett,297.3640481,Mary,Barrett,297.3640481
Johnathan Tate,110.9234809,Johnathan,Tate,110.9234809
Christopher Miranda,106.9154992,Christopher,Miranda,106.9154992
Rachel Allen,76.94498476,Rachel,Allen,
Nicole Russell,34.87208893,Nicole,Russell,
Kevin Lewis,297.5480292,Kevin,Lewis,297.5480292
Daniel Coleman,194.109557,Daniel,Coleman,194.109557
Michelle Davidson,298.4589688,Michelle,Davidson,298.4589688
Kristi Horton,203.1819536,Kristi,Horton,203.1819536
Travis Guerrero,206.731517,Travis,Guerrero,206.731517
Martin Woodard,119.1296997,Martin,Woodard,119.1296997
David Lucas,63.49714946,David,Lucas,
Nicholas Scott,208.8604324,Nicholas,Scott,208.8604324
Nina Hernandez,85.38033774,Nina,Hernandez,
Michael Todd,265.9593589,Michael,Todd,265.9593589
Lisa Chapman,219.2328699,Lisa,Chapman,219.2328699
Gary Ellis,289.8096478,Gary,Ellis,289.8096478
Tina May,228.0695184,Tina,May,228.0695184
Elizabeth Elliott,26.87842489,Elizabeth,Elliott,
Stephen Palmer,77.85330327,Stephen,Palmer,
Renee Miller,65.24612823,Renee,Miller,
Steven Alvarez,145.9105007,Steven,Alvarez,145.9105007
Michael Johnson,181.6305355,Michael,Johnson,181.6305355
Eric Marks,18.07804368,Eric,Marks,
Elizabeth Jones,281.6819666,Elizabeth,Jones,281.6819666
Rachel Snyder,122.3069997,Rachel,Snyder,122.3069997
Michelle Franklin,172.3461009,Michelle,Franklin,172.3461009
Monica Kennedy,100.7075516,Monica,Kennedy,100.7075516
Anita Sandoval,104.1861143,Anita,Sandoval,104.1861143
Gregory Cox,44.54984575,Gregory,Cox,
Joshua Kelley,219.2658742,Joshua,Kelley,219.2658742
Patricia Bryant,61.72260067,Patricia,Bryant,
Joshua Wiggins,108.5350899,Joshua,Wiggins,108.5350899
William Barton,116.7941571,William,Barton,116.7941571
Travis Huynh,59.86289454,Travis,Huynh,
Kathy Newman,202.4032012,Kathy,Newman,202.4032012
Susan Davis,239.339412,Susan,Davis,239.339412
Ashley Dyer,127.1788691,Ashley,Dyer,127.1788691
Becky Schroeder,91.95816672,Becky,Schroeder,
Miguel Castaneda,107.6992952,Miguel,Castaneda,107.6992952
Russell Savage,11.01432766,Russell,Savage,
Jamie Orr,4.934801889,Jamie,Orr,
Paul Caldwell,81.00794404,Paul,Caldwell,
Maureen Jackson,176.4318357,Maureen,Jackson,176.4318357
Ashley Jones,42.98572147,Ashley,Jones,
Corey Byrd,207.3540783,Corey,Byrd,207.3540783
Heather Walter,85.49699375,Heather,Walter,
Kenneth Daniels,1.107358192,Kenneth,Daniels,
Sarah Hunter,20.6649796,Sarah,Hunter,
Cassandra Lopez,28.21521256,Cassandra,Lopez,
Rachel Davis,83.85219446,Rachel,Davis,
John Hensley,87.44402364,John,Hensley,
Albert Collins,80.46578569,Albert,Collins,
Danielle Winters,62.76774284,Danielle,Winters,
Anne Flowers,98.59394176,Anne,Flowers,
Morgan Johnson,251.5569099,Morgan,Johnson,251.5569099
Kevin Williams,60.66821299,Kevin,Williams,
Heather Rodgers,276.8064925,Heather,Rodgers,276.8064925
Olivia Myers,138.1020394,Olivia,Myers,138.1020394
Dawn Medina,176.2478847,Dawn,Medina,176.2478847
Robyn Gould,108.9760452,Robyn,Gould,108.9760452
Caleb Obrien,292.8841826,Caleb,Obrien,292.8841826
Caitlin Flores,46.93971743,Caitlin,Flores,
Robert Merritt,141.9416092,Robert,Merritt,141.9416092
Anthony Vance,81.66074597,Anthony,Vance,
Kimberly Martin,31.89275277,Kimberly,Martin,
John Wallace,285.4801624,John,Wallace,285.4801624
Melissa Hanson,278.7597457,Melissa,Hanson,278.7597457
Courtney Fowler,99.61923779,Courtney,Fowler,
Clifford Hardin,16.56770651,Clifford,Hardin,
Krystal Barr,269.0159085,Krystal,Barr,269.0159085
Renee Lee,254.2564656,Renee,Lee,254.2564656
Stephanie May,215.1304938,Stephanie,May,215.1304938
Courtney Davenport,270.5632141,Courtney,Davenport,270.5632141
Blake Jimenez,77.1886167,Blake,Jimenez,
William Ellis,2.553366476,William,Ellis,
Curtis Holloway,199.4445467,Curtis,Holloway,199.4445467
Joseph Reynolds,151.8068287,Joseph,Reynolds,151.8068287
Mary Webb,82.69452246,Mary,Webb,
Brittney Peterson,245.2113294,Brittney,Peterson,245.2113294
Christopher Hale,260.22848,Christopher,Hale,260.22848
Anthony Monroe,291.3758312,Anthony,Monroe,291.3758312
Donna Weiss,198.98808,Donna,Weiss,198.98808
Dwayne Bailey,196.2244826,Dwayne,Bailey,196.2244826
Tami Ward,125.217765,Tami,Ward,125.217765
Anthony Klein,287.564915,Anthony,Klein,287.564915
Amber Rivera,149.4532584,Amber,Rivera,149.4532584
Natasha Jones,43.01123836,Natasha,Jones,
Stefanie Bradford,186.0758806,Stefanie,Bradford,186.0758806
James Blair,160.1692139,James,Blair,160.1692139
Tyler Lambert,252.3315023,Tyler,Lambert,252.3315023
Angela Smith,165.0046712,Angela,Smith,165.0046712
Shelley Graves,220.3180231,Shelley,Graves,220.3180231
Kathryn Silva,239.5204278,Kathryn,Silva,239.5204278
John Mclean,298.5790638,John,Mclean,298.5790638
Kimberly Hunter,174.1938236,Kimberly,Hunter,174.1938236
Brandi Price,176.5209221,Brandi,Price,176.5209221
Jason Anderson,269.5290014,Jason,Anderson,269.5290014
Robin Carrillo,28.29813276,Robin,Carrillo,
Amanda David,155.7676832,Amanda,David,155.7676832
Katie Shields,151.1105076,Katie,Shields,151.1105076
Amanda Levine,198.4845614,Amanda,Levine,198.4845614
Victoria Price,131.7706201,Victoria,Price,131.7706201
Timothy Crosby,229.8655586,Timothy,Crosby,229.8655586
Ian Brown,170.2616196,Ian,Brown,170.2616196
Jeremy Kidd,215.0620455,Jeremy,Kidd,215.0620455
John Williams,95.48721878,John,Williams,
Christopher Gilbert,239.634395,Christopher,Gilbert,239.634395
Brandon Ramirez,160.1950881,Brandon,Ramirez,160.1950881
Andrew Robles,294.2059886,Andrew,Robles,294.2059886
Donald Logan,18.59412487,Donald,Logan,
Jacqueline Bishop,207.7790724,Jacqueline,Bishop,207.7790724
Julie Martin,72.59702979,Julie,Martin,
Daniel Cameron,117.6100556,Daniel,Cameron,117.6100556
Dana Lloyd,288.2935652,Dana,Lloyd,288.2935652
Robert Collins,149.3693299,Robert,Collins,149.3693299
Tracy Douglas,113.0087773,Tracy,Douglas,113.0087773
David Reeves,65.80388482,David,Reeves,
Beth Friedman,136.0122497,Beth,Friedman,136.0122497
David Garcia,218.3201132,David,Garcia,218.3201132
Kelly Townsend,272.9462908,Kelly,Townsend,272.9462908
Tony Bartlett,110.48956,Tony,Bartlett,110.48956
Jennifer Warren,262.7408779,Jennifer,Warren,262.7408779
Jerry Li,73.52087639,Jerry,Li,
Timothy Williams,172.2153472,Timothy,Williams,172.2153472
Lisa Sanchez,11.65443529,Lisa,Sanchez,
Logan Goodman,211.6349344,Logan,Goodman,211.6349344
Kerri Thomas,64.79736182,Kerri,Thomas,
Kelli Harris,150.0876258,Kelli,Harris,150.0876258
David Price,144.7795546,David,Price,144.7795546
Nicole Maddox,179.3215908,Nicole,Maddox,179.3215908
Joy Morgan,258.148093,Joy,Morgan,258.148093
Phillip Vasquez,52.90285643,Phillip,Vasquez,
Arthur Dawson,77.9648108,Arthur,Dawson,
Emily Mccann,152.0024119,Emily,Mccann,152.0024119
Mark Osborne,.071071613,Mark,Osborne,
Jeff Mata,100.1488937,Jeff,Mata,100.1488937
Haley Garcia,221.0018453,Haley,Garcia,221.0018453
Victoria Obrien,73.35304436,Victoria,Obrien,
Meagan Thomas,236.8697082,Meagan,Thomas,236.8697082
Lori Rocha,94.21973102,Lori,Rocha,
Kimberly Banks,57.39489757,Kimberly,Banks,
Kaitlyn Shaw,284.0167735,Kaitlyn,Shaw,284.0167735
Clayton Brooks,272.9481027,Clayton,Brooks,272.9481027
Regina Hartman,53.56001977,Regina,Hartman,
Sergio Sanders,113.1012864,Sergio,Sanders,113.1012864
Jesse Hawkins,188.0871266,Jesse,Hawkins,188.0871266
Casey Gomez,49.27771271,Casey,Gomez,
Julie Webb,73.68706016,Julie,Webb,
Lauren Martinez,115.3610497,Lauren,Martinez,115.3610497
Christopher Barker,78.07072162,Christopher,Barker,
Miss Kimberly Williams,101.8146007,Miss,Kimberly Williams,101.8146007
Lisa Wright,244.5360864,Lisa,Wright,244.5360864
Scott Wilkinson,171.6175678,Scott,Wilkinson,171.6175678
Andrew Allen,85.27743125,Andrew,Allen,
Corey Gay,256.2701529,Corey,Gay,256.2701529
Justin Jackson,274.4989244,Justin,Jackson,274.4989244
Paul Lee,160.5166456,Paul,Lee,160.5166456
Kayla Rodriguez,178.034296,Kayla,Rodriguez,178.034296
James Nash,280.9802834,James,Nash,280.9802834
Patricia Scott,73.22385446,Patricia,Scott,
Sara Mejia,141.5549843,Sara,Mejia,141.5549843
Kristopher Long,174.1582432,Kristopher,Long,174.1582432
Robert Acosta,179.9778836,Robert,Acosta,179.9778836
Sonya Lee,9.422817229,Sonya,Lee,
Donald Dorsey,272.0675969,Donald,Dorsey,272.0675969
Patricia Hernandez,92.91563119,Patricia,Hernandez,
Gina Lopez,43.46420884,Gina,Lopez,
Morgan Dominguez,185.0093342,Morgan,Dominguez,185.0093342
Christina Wood,271.9638603,Christina,Wood,271.9638603
Ruth Compton,123.5974327,Ruth,Compton,123.5974327
Tonya Simmons,39.68519351,Tonya,Simmons,
Jill Perez,296.4516001,Jill,Perez,296.4516001
Linda Singleton,97.26210507,Linda,Singleton,
David Lamb,229.3809017,David,Lamb,229.3809017
Jared Jones,183.7672152,Jared,Jones,183.7672152
Samuel Vasquez,105.553367,Samuel,Vasquez,105.553367
Joshua Gibson,139.8318272,Joshua,Gibson,139.8318272
Jacob Peterson,19.5029752,Jacob,Peterson,
Elizabeth Burns,154.9702285,Elizabeth,Burns,154.9702285
Samuel Clark,163.3011684,Samuel,Clark,163.3011684
William Adams,136.4293456,William,Adams,136.4293456
Joshua Jordan,107.5445103,Joshua,Jordan,107.5445103
Ashley White,3.307785199,Ashley,White,
Diana Gonzalez,94.89313803,Diana,Gonzalez,
Daniel Rodriguez,91.19455588,Daniel,Rodriguez,
Jason Gould,209.4170595,Jason,Gould,209.4170595
Johnathan Mccann,174.2921127,Johnathan,Mccann,174.2921127
Karen Rogers,120.4264623,Karen,Rogers,120.4264623
Bryan Garcia,121.8672359,Bryan,Garcia,121.8672359
Linda Murphy,55.4381584,Linda,Murphy,
Dustin Horn,26.66445221,Dustin,Horn,
Jeffrey Baker,150.3259891,Jeffrey,Baker,150.3259891
Charles Gallagher,207.0351013,Charles,Gallagher,207.0351013
Elizabeth Jensen,70.30325776,Elizabeth,Jensen,
Linda Holland,87.0578622,Linda,Holland,
Robert Ferguson,24.06285712,Robert,Ferguson,
Sheila Schaefer,52.3692824,Sheila,Schaefer,
Michael Huffman,60.67317843,Michael,Huffman,
Ronald Sweeney,37.73410229,Ronald,Sweeney,
Elizabeth Murphy,33.4013386,Elizabeth,Murphy,
Kara Burns,114.9141478,Kara,Burns,114.9141478
Mike Pruitt,21.64944413,Mike,Pruitt,
Brittney Greer,116.3213938,Brittney,Greer,116.3213938
Dr. Katelyn Roman,231.4220811,Dr.,Katelyn Roman,231.4220811
Troy Moore,198.1157921,Troy,Moore,198.1157921
James Roy,250.6387173,James,Roy,250.6387173
Jacob Butler,146.7129815,Jacob,Butler,146.7129815
Sean Morgan,34.5166577,Sean,Morgan,
Barbara David,139.2144513,Barbara,David,139.2144513
Cathy Phillips,293.9280651,Cathy,Phillips,293.9280651
Brianna Harrington,275.8902644,Brianna,Harrington,275.8902644
Lauren Brown,107.2840553,Lauren,Brown,107.2840553
Brent Hill,155.4804132,Brent,Hill,155.4804132
Christina Sanchez,25.06151921,Christina,Sanchez,
Jennifer Howell,245.2828464,Jennifer,Howell,245.2828464
Jennifer Case,46.86140378,Jennifer,Case,
Michael Simpson,247.8797149,Michael,Simpson,247.8797149
Alexis Munoz,154.9697001,Alexis,Munoz,154.9697001
Alexander Simpson,207.4130926,Alexander,Simpson,207.4130926
Donna Nelson,131.8384172,Donna,Nelson,131.8384172
Charles Hayes,110.9327547,Charles,Hayes,110.9327547
Lisa Peterson,214.7325612,Lisa,Peterson,214.7325612
Brittany Johnson,169.7270812,Brittany,Johnson,169.7270812
Stephen Walters,236.3507971,Stephen,Walters,236.3507971
Bryan Gardner,225.7370291,Bryan,Gardner,225.7370291
Rebecca Walker,203.1899469,Rebecca,Walker,203.1899469
Lauren Warren,13.24921948,Lauren,Warren,
Tony Turner,190.7354321,Tony,Turner,190.7354321
Robin Valdez,130.8072016,Robin,Valdez,130.8072016
Danielle Mack,124.523751,Danielle,Mack,124.523751
Patrick Graves,43.33068257,Patrick,Graves,
Lori Gonzalez,237.884169,Lori,Gonzalez,237.884169
Sean Kelly,56.54507827,Sean,Kelly,
Daniel Taylor,65.79776863,Daniel,Taylor,
Richard Cherry,65.12505015,Richard,Cherry,
Veronica Trevino,202.1990317,Veronica,Trevino,202.1990317
Laura Russell,153.7564191,Laura,Russell,153.7564191
Bob Williams,28.21645052,Bob,Williams,
Dustin Marsh,93.41976123,Dustin,Marsh,
Christina Davis,251.8958021,Christina,Davis,251.8958021
Justin Vazquez,73.85945588,Justin,Vazquez,
Ruth Kim,60.60559354,Ruth,Kim,
Neil Wagner,101.5012946,Neil,Wagner,101.5012946
Mary Torres,47.2886037,Mary,Torres,
David Sanchez,298.6335461,David,Sanchez,298.6335461
Patrick Castillo,204.6004819,Patrick,Castillo,204.6004819
Catherine Reyes,146.8618942,Catherine,Reyes,146.8618942
Eric Singleton,184.9067935,Eric,Singleton,184.9067935
Scott King,135.904919,Scott,King,135.904919
Christopher Powers,88.69607204,Christopher,Powers,
Tony Johnson,51.04572168,Tony,Johnson,
Kevin Ramsey,79.27435709,Kevin,Ramsey,
Richard Robinson,258.8713139,Richard,Robinson,258.8713139
Rebecca Bradley,136.4250039,Rebecca,Bradley,136.4250039
Mark Mullins,289.9913205,Mark,Mullins,289.9913205
Benjamin Kelley,123.6669956,Benjamin,Kelley,123.6669956
Kimberly Hamilton,141.2074355,Kimberly,Hamilton,141.2074355
Theresa Carrillo,199.7745689,Theresa,Carrillo,199.7745689
Dustin Campbell,41.2627657,Dustin,Campbell,
Sandy Thompson,122.9729804,Sandy,Thompson,122.9729804
Tara Griffith,54.81674785,Tara,Griffith,
Maria Jones,108.7366837,Maria,Jones,108.7366837
Rick Eaton,112.4565435,Rick,Eaton,112.4565435
Robert Burgess,270.5676009,Robert,Burgess,270.5676009
Sheryl Paul,127.9901007,Sheryl,Paul,127.9901007
Tammy Blackburn,28.92832672,Tammy,Blackburn,
Melissa Kline,91.0970331,Melissa,Kline,
John Mcbride,120.2409057,John,Mcbride,120.2409057
Christine Moss,144.4395046,Christine,Moss,144.4395046
Juan Serrano,117.7260631,Juan,Serrano,117.7260631
Steven Stevenson,281.4542012,Steven,Stevenson,281.4542012
Dalton Johnson,182.0963503,Dalton,Johnson,182.0963503
Angel Owen,195.9720256,Angel,Owen,195.9720256
Jason Flores,171.8152151,Jason,Flores,171.8152151
Edward Lee,29.32858751,Edward,Lee,
Denise Smith,218.955441,Denise,Smith,218.955441
Karen Park,222.357139,Karen,Park,222.357139
Lori Gregory,220.8334884,Lori,Gregory,220.8334884
Denise Keller,298.930262,Denise,Keller,298.930262
Melissa Johnson,287.7718811,Melissa,Johnson,287.7718811
Brian Green,46.00283809,Brian,Green,
Nicholas Franco,289.9925434,Nicholas,Franco,289.9925434
Rachel Delgado,283.0686564,Rachel,Delgado,283.0686564
Stephanie Cline,108.9576631,Stephanie,Cline,108.9576631
Theresa Dominguez,68.65440996,Theresa,Dominguez,
Michael Thompson,118.6859767,Michael,Thompson,118.6859767
Veronica Davis,152.2808375,Veronica,Davis,152.2808375
Amber Smith,190.2540182,Amber,Smith,190.2540182
Patricia Anderson,46.54035555,Patricia,Anderson,
Russell Chapman,234.1235444,Russell,Chapman,234.1235444
Kenneth Gentry,44.47980557,Kenneth,Gentry,
Diana Scott,169.0508994,Diana,Scott,169.0508994
Brian Shaw,113.4298183,Brian,Shaw,113.4298183
Mark May,70.28397946,Mark,May,
Jordan Rodriguez,148.2783004,Jordan,Rodriguez,148.2783004
Nathan Arroyo,21.95962143,Nathan,Arroyo,
Kelly Harris,20.16660721,Kelly,Harris,
Christopher Fletcher,282.5654722,Christopher,Fletcher,282.5654722
Mary Chapman,167.5084863,Mary,Chapman,167.5084863
Heather Gordon,27.52071801,Heather,Gordon,
Kendra Gilbert,280.8316917,Kendra,Gilbert,280.8316917
Joseph Long,51.92396939,Joseph,Long,
Edward Parker,108.90003,Edward,Parker,108.90003
Brent Moreno,25.62818767,Brent,Moreno,
Emily Price,187.4479769,Emily,Price,187.4479769
Norma Johnson,68.38682064,Norma,Johnson,
Jessica Robinson,156.4564506,Jessica,Robinson,156.4564506
Rachel Collins,252.8022631,Rachel,Collins,252.8022631
Christine Williams,243.8354539,Christine,Williams,243.8354539
Daniel Morgan,196.0883785,Daniel,Morgan,196.0883785
Matthew Hall,275.4113507,Matthew,Hall,275.4113507
Christopher Weber,229.2500156,Christopher,Weber,229.2500156
Shelly Smith,94.74498936,Shelly,Smith,
Nicholas Erickson,117.929487,Nicholas,Erickson,117.929487
Mark Dixon,105.9809089,Mark,Dixon,105.9809089
Tyler Vega,31.76517927,Tyler,Vega,
Joshua Medina,131.970476,Joshua,Medina,131.970476
Albert Torres,296.9465826,Albert,Torres,296.9465826
Travis Wright,91.66061931,Travis,Wright,
Christopher Morales,214.9408271,Christopher,Morales,214.9408271
Derek Carson,190.0369831,Derek,Carson,190.0369831
Natasha Arnold,14.41525076,Natasha,Arnold,
Joshua Barrett,96.01021062,Joshua,Barrett,
Ricky Faulkner,50.29984966,Ricky,Faulkner,
Tiffany Morris,226.9433958,Tiffany,Morris,226.9433958
Kimberly Mccarthy,202.3858791,Kimberly,Mccarthy,202.3858791
Jeffrey Ramsey,124.4008903,Jeffrey,Ramsey,124.4008903
Angela Benson,252.1108919,Angela,Benson,252.1108919
Richard Ball,102.905407,Richard,Ball,102.905407
Christine Adams,41.96801269,Christine,Adams,
Nicole Gray,16.26830621,Nicole,Gray,
Lauren Schmitt,293.2222829,Lauren,Schmitt,293.2222829
Devon Mendoza,242.8405318,Devon,Mendoza,242.8405318
Tina Gray,213.9375765,Tina,Gray,213.9375765
John Little,142.0711357,John,Little,142.0711357
Joseph Jones,281.5137346,Joseph,Jones,281.5137346
Julie Lambert,234.2817128,Julie,Lambert,234.2817128
Lori Booker,258.1140038,Lori,Booker,258.1140038
James Parker,94.71272302,James,Parker,
Debra Sutton,296.5609817,Debra,Sutton,296.5609817
Jessica Perry,241.2162336,Jessica,Perry,241.2162336
Emily Graves,112.6715605,Emily,Graves,112.6715605
Louis Benson,30.87120748,Louis,Benson,
Lauren Jones,192.5266653,Lauren,Jones,192.5266653
Zachary Ruiz,165.732443,Zachary,Ruiz,165.732443
Michele Barr,133.3019838,Michele,Barr,133.3019838
Brent Jimenez,227.3588129,Brent,Jimenez,227.3588129
Robert Diaz,52.65879828,Robert,Diaz,
Tonya White,132.8792514,Tonya,White,132.8792514
Colin Horn,63.76500387,Colin,Horn,
John Harris,91.8009792,John,Harris,
Robert Williams,285.2596087,Robert,Williams,285.2596087
Kevin Cooper,247.4404646,Kevin,Cooper,247.4404646
Dorothy Kennedy,255.5517396,Dorothy,Kennedy,255.5517396
Angela Ayala,250.9227562,Angela,Ayala,250.9227562
Michelle Newton,3.687415261,Michelle,Newton,
Mark Hudson,239.6381377,Mark,Hudson,239.6381377
Brian Roberts,70.3020112,Brian,Roberts,
Jennifer Jones,110.856828,Jennifer,Jones,110.856828
Catherine Pena,177.540257,Catherine,Pena,177.540257
Tracy Aguirre,58.4299631,Tracy,Aguirre,
Dana Taylor,136.1757072,Dana,Taylor,136.1757072
Jay Mills,61.36910371,Jay,Mills,
William Harris,15.6327042,William,Harris,
Benjamin Watts,258.5021591,Benjamin,Watts,258.5021591
Erika Rivera,133.3487934,Erika,Rivera,133.3487934
Andrew Mcbride,11.78999201,Andrew,Mcbride,
Carla Acevedo,274.0622598,Carla,Acevedo,274.0622598
Raymond Wade Jr.,254.7903819,Raymond,Wade Jr.,254.7903819
